X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96
179,4,9.133333341,1,2,1,0,0,1,0,1,0,0,41,2,6,1,0,0,2,0,-1,0,-1,0,0,0,0,0,0,0,1,22000,2,15000,5,0,0,0,5000,5000,37,13,10,18,10,8,9,8,4,5,1,4,2,3,4,2000,500,-1,2000,-1,-1,-1,20,-1,25,40,20,-1,50,-1,-1,-1,50,-1,100,340,230,-1,230,-1,-1,-1,5,-1,7.5,1,1,1350,1,1,2,4,3,3,3
180,4,11.63333333,5,6,2,1,1,1,2,0,0,0,35,1,6,1,1,1,1,1,30,0,-1,0,1,0,0,1,0,0,1,50000,5,78000,5,0,500,1000,1000,1000,26,15,17,11,10,19,13,10,4,5,1,4,2,3,4,2000,500,-1,2000,-1,-1,-1,20,-1,25,40,20,-1,50,-1,-1,-1,50,-1,100,340,230,-1,230,-1,-1,-1,5,-1,7.5,1,1,1350,1,1,2,4,3,3,3
181,4,12.21666667,1,1,6,2,2,4,2,2,2,0,49,2,5,1,1,1,1,1,100,0,-1,0,1,0,0,1,0,0,1,98000,4,250000,4,400,200,200,200,500,36,16,14,13,12,17,17,12,4,4,1,4,2,3,4,2000,500,-1,2000,-1,-1,-1,20,-1,25,40,20,-1,50,-1,-1,-1,50,-1,100,340,230,-1,230,-1,-1,-1,5,-1,7.5,1,1,1350,1,1,2,4,3,3,3
182,4,12.06666667,1,5,4,1,1,2,4,0,0,0,28,2,6,1,1,1,1,1,1.9,0,-1,0,1,0,0,1,0,0,1,50000,5,70000,5,0,0,0,0,0,24,37,10,23,41,15,7,9,4,5,1,4,2,3,4,2000,500,-1,2000,-1,-1,-1,20,-1,25,40,20,-1,50,-1,-1,-1,50,-1,100,340,230,-1,230,-1,-1,-1,5,-1,7.5,1,1,1350,1,1,2,4,3,3,3
183,4,9.733333335,5,1,1,1,0,1,1,0,0,0,57,2,4,1,1,1,1,1,5,0,-1,0,1,0,0,0,0,0,1,36000,4,31000,1,0,0,0,0,0,37,6,8,9,6,6,8,6,4,5,1,4,2,3,4,2000,500,-1,2000,-1,-1,-1,20,-1,25,40,20,-1,50,-1,-1,-1,50,-1,100,340,230,-1,230,-1,-1,-1,5,-1,7.5,1,1,1350,1,1,2,4,3,3,3
184,4,13.33333334,5,1,3,3,1,3,2,1,0,0,25,1,7,1,1,1,1,1,45,0,-1,0,1,0,0,1,1,0,1,25000,3,200000,4,2000,3000,4000,5000,5000,72,30,30,28,19,38,17,22,4,4,1,4,2,3,4,2000,500,-1,2000,-1,-1,-1,20,-1,25,40,20,-1,50,-1,-1,-1,50,-1,100,340,230,-1,230,-1,-1,-1,5,-1,7.5,1,1,1350,1,1,2,4,3,3,3
1,5,10.13333333,4,1,3,2,0,3,3,0,0,0,30,1,7,1,1,1,1,1,50,0,-1,0,3,0,0,1,1,0,1,49000,4,89000,4,2000,3000,4000,8000,10000,50,12,35,10,11,11,9,28,4,5,0,2,5,2,5,0,24000,-1,1000,-1,-1,-1,15,-1,15,30,30,-1,40,-1,-1,-1,150,-1,150,340,340,-1,120,-1,-1,-1,0,-1,10,1,1,1,1,1350,1,2,1,2,2
2,5,40.28333334,2,7,3,1,0,2,2,1,1,0,27,1,4,1,1,1,1,1,10,0,-1,0,3,0,0,1,0,0,1,50000,3,77000,4,1500,5000,5000,2000,0,170,252,20,33,78,69,115,182,4,4,0,2,5,2,5,0,24000,-1,1000,-1,-1,-1,15,-1,15,30,30,-1,40,-1,-1,-1,150,-1,150,340,340,-1,120,-1,-1,-1,0,-1,10,1,1,1,1,1350,1,2,1,2,2
3,5,7.133333335,1,1,2,1,0,2,2,0,0,0,37,1,6,1,1,1,1,1,90,0,-1,0,1,0,0,0,0,0,1,44000,2,84000,2,0,0,0,0,0,23,10,8,8,8,8,7,8,4,5,0,2,5,2,5,0,24000,-1,1000,-1,-1,-1,15,-1,15,30,30,-1,40,-1,-1,-1,150,-1,150,340,340,-1,120,-1,-1,-1,0,-1,10,1,1,1,1,1350,1,2,1,2,2
4,5,11.7,4,3,1,1,0,1,1,0,0,0,39,1,4,1,1,1,1,1,25,0,-1,0,1,0,0,0,0,0,1,24000,4,64000,4,1000,1500,2000,4000,8000,80,35,16,17,15,11,14,12,4,4,0,2,5,2,5,0,24000,-1,1000,-1,-1,-1,15,-1,15,30,30,-1,40,-1,-1,-1,150,-1,150,340,340,-1,120,-1,-1,-1,0,-1,10,1,1,1,1,1350,1,2,1,2,2
5,5,12.65,1,1,3,2,1,2,2,0,1,0,29,1,6,1,1,1,1,1,6,0,-1,0,1,0,0,1,1,0,1,53000,4,100000,4,3000,2000,2000,1000,1000,5,4,4,59,3,19,14,3,4,4,0,2,5,2,5,0,24000,-1,1000,-1,-1,-1,15,-1,15,30,30,-1,40,-1,-1,-1,150,-1,150,340,340,-1,120,-1,-1,-1,0,-1,10,1,1,1,1,1350,1,2,1,2,2
6,5,20.46666666,3,1,4,3,4,4,2,0,0,0,37,2,6,1,1,1,1,1,7,0,-1,0,1,0,0,0,0,0,1,20000,4,124000,3,1000,2000,3000,0,0,117,58,40,56,164,71,33,31,4,4,0,2,5,2,5,0,24000,-1,1000,-1,-1,-1,15,-1,15,30,30,-1,40,-1,-1,-1,150,-1,150,340,340,-1,120,-1,-1,-1,0,-1,10,1,1,1,1,1350,1,2,1,2,2
7,5,20.04999999,1,1,2,1,2,1,0,0,0,1,62,1,6,1,1,1,3,0,-1,1,25,5,0,1,0,0,0,0,1,45000,5,45000,4,1000,1500,5000,6000,10000,138,23,30,18,33,16,15,9,4,4,0,2,5,2,5,0,24000,-1,1000,-1,-1,-1,15,-1,15,30,30,-1,40,-1,-1,-1,150,-1,150,340,340,-1,120,-1,-1,-1,0,-1,10,1,1,1,1,1350,1,2,1,2,2
8,5,11.81666666,5,1,1,1,1,1,1,0,0,0,35,1,6,1,1,1,1,1,30,0,-1,0,1,0,0,1,0,0,1,22000,3,52000,4,22000,25000,25000,28000,30000,78,9,8,11,11,10,13,12,4,5,0,2,5,2,5,0,24000,-1,1000,-1,-1,-1,15,-1,15,30,30,-1,40,-1,-1,-1,150,-1,150,340,340,-1,120,-1,-1,-1,0,-1,10,1,1,1,1,1350,1,2,1,2,2
9,5,6.383333327,1,1,4,1,0,1,1,1,2,0,21,1,5,1,0,0,2,1,13,0,-1,0,1,0,0,1,0,0,1,36000,2,68000,4,1300,9000,9000,11000,10000,21,18,16,9,10,8,12,17,4,3,0,2,5,2,5,0,24000,-1,1000,-1,-1,-1,15,-1,15,30,30,-1,40,-1,-1,-1,150,-1,150,340,340,-1,120,-1,-1,-1,0,-1,10,1,1,1,1,1350,1,2,1,2,2
10,5,8.833333324,1,1,4,2,4,2,2,0,0,0,21,1,4,1,1,1,1,1,20,0,-1,0,1,0,0,1,0,0,1,45000,5,75000,4,0,0,0,10000,15000,28,18,18,9,11,8,8,10,4,2,0,2,5,2,5,0,24000,-1,1000,-1,-1,-1,15,-1,15,30,30,-1,40,-1,-1,-1,150,-1,150,340,340,-1,120,-1,-1,-1,0,-1,10,1,1,1,1,1350,1,2,1,2,2
11,5,27.43333333,1,1,4,1,3,4,3,1,0,0,26,2,5,1,1,1,2,1,12.2,0,-1,0,3,0,0,1,0,0,1,30000,1,211000,3,30000,30000,30000,30000,30000,141,20,15,8,14,9,13,10,4,5,0,2,5,2,5,0,24000,-1,1000,-1,-1,-1,15,-1,15,30,30,-1,40,-1,-1,-1,150,-1,150,340,340,-1,120,-1,-1,-1,0,-1,10,1,1,1,1,1350,1,2,1,2,2
12,5,9.483333329,2,3,1,0,1,1,0,0,0,1,59,1,2,1,0,0,3,0,-1,0,-1,0,0,0,1,0,0,0,0,29000,1,29000,3,0,0,0,0,0,34,49,47,22,18,15,21,9,4,4,0,2,5,2,5,0,24000,-1,1000,-1,-1,-1,15,-1,15,30,30,-1,40,-1,-1,-1,150,-1,150,340,340,-1,120,-1,-1,-1,0,-1,10,1,1,1,1,1350,1,2,1,2,2
13,5,11.33333334,2,2,2,0,0,1,2,0,0,0,63,2,6,1,0,0,1,1,15,0,-1,0,3,0,0,1,0,0,1,25000,4,52000,5,500,1000,1500,2000,3500,58,60,42,19,27,16,14,28,4,4,0,2,5,2,5,0,24000,-1,1000,-1,-1,-1,15,-1,15,30,30,-1,40,-1,-1,-1,150,-1,150,340,340,-1,120,-1,-1,-1,0,-1,10,1,1,1,1,1350,1,2,1,2,2
14,5,8.750000002,1,2,2,0,0,1,1,1,0,0,34,2,6,0,0,0,2,0,-1,0,-1,0,0,0,0,0,0,0,1,30000,1,44000,3,0,0,0,0,0,43,45,31,10,21,27,26,6,4,4,0,2,5,2,5,0,24000,-1,1000,-1,-1,-1,15,-1,15,30,30,-1,40,-1,-1,-1,150,-1,150,340,340,-1,120,-1,-1,-1,0,-1,10,1,1,1,1,1350,1,2,1,2,2
15,5,8.933333337,1,2,4,1,2,2,1,0,2,0,54,2,6,1,1,1,6,0,-1,1,15,2,0,1,0,0,0,0,1,47000,2,115000,2,500,1000,1000,0,0,55,13,9,44,9,14,11,6,4,3,0,2,5,2,5,0,24000,-1,1000,-1,-1,-1,15,-1,15,30,30,-1,40,-1,-1,-1,150,-1,150,340,340,-1,120,-1,-1,-1,0,-1,10,1,1,1,1,1350,1,2,1,2,2
16,5,10.31666667,1,7,3,1,1,2,2,0,1,0,51,2,3,1,1,1,1,1,30,0,-1,0,1,0,0,1,0,0,1,25000,1,139000,3,0,0,6000,0,0,38,14,14,8,23,23,17,13,4,3,0,2,5,2,5,0,24000,-1,1000,-1,-1,-1,15,-1,15,30,30,-1,40,-1,-1,-1,150,-1,150,340,340,-1,120,-1,-1,-1,0,-1,10,1,1,1,1,1350,1,2,1,2,2
17,5,19.31666667,5,7,4,2,2,3,2,0,1,0,52,1,6,1,1,2,1,1,15,0,-1,0,1,0,0,0,0,0,1,32000,3,144000,5,100,100,200,500,1000,52,124,22,15,10,9,20,18,4,4,0,2,5,2,5,0,24000,-1,1000,-1,-1,-1,15,-1,15,30,30,-1,40,-1,-1,-1,150,-1,150,340,340,-1,120,-1,-1,-1,0,-1,10,1,1,1,1,1350,1,2,1,2,2
18,5,6.200000003,1,1,4,2,0,3,2,1,2,0,34,1,7,1,0,0,1,1,18,0,-1,0,1,0,0,0,0,0,1,49000,5,68000,5,1500,500,500,1500,2000,32,14,11,8,6,13,6,5,4,5,0,2,5,2,5,0,24000,-1,1000,-1,-1,-1,15,-1,15,30,30,-1,40,-1,-1,-1,150,-1,150,340,340,-1,120,-1,-1,-1,0,-1,10,1,1,1,1,1350,1,2,1,2,2
19,5,7.900000003,1,7,3,1,0,2,1,1,1,0,57,1,6,1,1,1,4,0,-1,1,20,2,0,1,0,0,0,0,1,41000,1,56000,4,200,1000,1000,1000,1000,20,17,11,10,9,9,10,7,4,5,0,2,5,2,5,0,24000,-1,1000,-1,-1,-1,15,-1,15,30,30,-1,40,-1,-1,-1,150,-1,150,340,340,-1,120,-1,-1,-1,0,-1,10,1,1,1,1,1350,1,2,1,2,2
20,5,10.78333333,3,3,2,2,3,2,2,0,0,0,58,1,7,1,1,1,1,1,35,0,-1,0,4,0,0,1,0,0,1,32000,1,181000,1,0,0,0,0,0,17,12,34,40,32,63,55,26,4,5,0,2,5,2,5,0,24000,-1,1000,-1,-1,-1,15,-1,15,30,30,-1,40,-1,-1,-1,150,-1,150,340,340,-1,120,-1,-1,-1,0,-1,10,1,1,1,1,1350,1,2,1,2,2
21,5,12.86666667,1,1,2,1,0,1,2,0,0,0,31,1,2,1,1,1,1,1,15,0,-1,0,3,0,0,1,0,0,0,43000,4,39000,1,0,0,0,0,0,41,32,19,30,29,19,19,14,4,3,0,2,5,2,5,0,24000,-1,1000,-1,-1,-1,15,-1,15,30,30,-1,40,-1,-1,-1,150,-1,150,340,340,-1,120,-1,-1,-1,0,-1,10,1,1,1,1,1350,1,2,1,2,2
22,5,19.3,3,1,2,2,1,2,1,0,0,0,61,1,6,1,1,1,1,1,20,0,-1,0,1,0,0,0,0,0,1,25000,1,114000,4,1500,8000,8000,8000,8000,36,18,83,14,7,7,13,8,4,3,0,2,5,2,5,0,24000,-1,1000,-1,-1,-1,15,-1,15,30,30,-1,40,-1,-1,-1,150,-1,150,340,340,-1,120,-1,-1,-1,0,-1,10,1,1,1,1,1350,1,2,1,2,2
23,5,14.83333333,1,3,3,2,2,2,2,0,0,0,43,1,4,1,1,3,1,1,7.5,0,-1,0,3,0,0,1,1,1,1,60000,4,220000,5,500,200,150,1000,2000,30,10,9,8,9,9,9,9,4,5,0,2,5,2,5,0,24000,-1,1000,-1,-1,-1,15,-1,15,30,30,-1,40,-1,-1,-1,150,-1,150,340,340,-1,120,-1,-1,-1,0,-1,10,1,1,1,1,1350,1,2,1,2,2
24,5,20.46666666,1,2,4,0,0,2,1,1,2,0,48,2,6,1,0,0,2,1,14,0,-1,0,3,0,0,1,0,0,1,30000,3,66000,4,500,1000,1200,1500,2000,260,48,27,44,36,29,29,20,4,4,0,2,5,2,5,0,24000,-1,1000,-1,-1,-1,15,-1,15,30,30,-1,40,-1,-1,-1,150,-1,150,340,340,-1,120,-1,-1,-1,0,-1,10,1,1,1,1,1350,1,2,1,2,2
25,5,14.1,1,1,2,3,2,2,0,0,0,0,62,2,4,1,1,1,3,0,-1,1,100,2,0,1,0,0,0,0,1,45000,1,49000,2,0,0,0,0,0,73,51,37,37,27,33,47,28,4,2,0,2,5,2,5,0,24000,-1,1000,-1,-1,-1,15,-1,15,30,30,-1,40,-1,-1,-1,150,-1,150,340,340,-1,120,-1,-1,-1,0,-1,10,1,1,1,1,1350,1,2,1,2,2
26,5,10.4,1,2,1,1,0,1,1,0,0,0,44,2,5,1,1,1,1,0,-1,0,-1,0,0,0,0,0,0,0,1,55000,1,70000,3,1500,3000,3000,0,0,27,7,13,6,9,9,9,7,4,3,0,2,5,2,5,0,24000,-1,1000,-1,-1,-1,15,-1,15,30,30,-1,40,-1,-1,-1,150,-1,150,340,340,-1,120,-1,-1,-1,0,-1,10,1,1,1,1,1350,1,2,1,2,2
27,5,14.11666667,5,1,2,1,1,1,1,1,0,0,31,1,2,1,1,1,1,1,2,0,-1,0,1,0,0,0,0,0,1,46000,4,57000,3,5000,1000,1000,1000,1000,24,13,7,9,9,7,7,8,4,4,0,2,5,2,5,0,24000,-1,1000,-1,-1,-1,15,-1,15,30,30,-1,40,-1,-1,-1,150,-1,150,340,340,-1,120,-1,-1,-1,0,-1,10,1,1,1,1,1350,1,2,1,2,2
28,5,14,5,1,4,1,6,2,1,1,2,0,41,2,6,1,1,1,2,1,0,0,-1,0,8,0,0,1,0,0,1,42000,4,137000,2,0,0,0,0,0,46,36,50,31,26,25,21,24,4,5,0,2,5,2,5,0,24000,-1,1000,-1,-1,-1,15,-1,15,30,30,-1,40,-1,-1,-1,150,-1,150,340,340,-1,120,-1,-1,-1,0,-1,10,1,1,1,1,1350,1,2,1,2,2
29,5,25.63333333,1,1,3,1,1,2,2,0,1,0,25,2,7,1,1,1,1,1,24,0,-1,0,3,0,0,1,1,0,1,35000,4,61000,4,800,500,500,600,500,99,29,21,9,10,9,8,11,4,4,0,2,5,2,5,0,24000,-1,1000,-1,-1,-1,15,-1,15,30,30,-1,40,-1,-1,-1,150,-1,150,340,340,-1,120,-1,-1,-1,0,-1,10,1,1,1,1,1350,1,2,1,2,2
30,5,36.8,1,1,2,1,0,1,1,0,0,0,51,1,3,1,1,1,1,1,25,0,-1,0,1,0,0,0,0,0,1,40000,4,74000,4,250,0,1000,1500,2000,94,20,23,16,11,14,16,17,4,4,0,2,5,2,5,0,24000,-1,1000,-1,-1,-1,15,-1,15,30,30,-1,40,-1,-1,-1,150,-1,150,340,340,-1,120,-1,-1,-1,0,-1,10,1,1,1,1,1350,1,2,1,2,2
31,5,4.900000003,1,2,1,0,1,1,1,0,0,0,34,1,6,1,0,0,1,1,55,0,-1,0,3,0,0,1,0,0,1,28000,3,86000,2,0,0,0,0,0,25,10,27,15,15,10,11,9,4,3,0,2,5,2,5,0,24000,-1,1000,-1,-1,-1,15,-1,15,30,30,-1,40,-1,-1,-1,150,-1,150,340,340,-1,120,-1,-1,-1,0,-1,10,1,1,1,1,1350,1,2,1,2,2
32,5,17.76666667,1,1,4,2,2,2,2,0,0,0,31,2,6,0,1,1,1,0,-1,0,-1,0,0,0,0,0,0,0,1,22000,3,50000,4,0,0,0,0,0,33,6,5,18,17,8,8,5,4,3,0,2,5,2,5,0,24000,-1,1000,-1,-1,-1,15,-1,15,30,30,-1,40,-1,-1,-1,150,-1,150,340,340,-1,120,-1,-1,-1,0,-1,10,1,1,1,1,1350,1,2,1,2,2
33,5,15.31666666,5,1,4,1,0,2,2,0,0,0,34,2,6,1,1,1,1,1,10,0,-1,0,3,0,0,1,0,0,1,10000,4,69000,4,2000,4000,5000,7000,10000,35,11,7,21,10,42,9,9,4,4,0,2,5,2,5,0,24000,-1,1000,-1,-1,-1,15,-1,15,30,30,-1,40,-1,-1,-1,150,-1,150,340,340,-1,120,-1,-1,-1,0,-1,10,1,1,1,1,1350,1,2,1,2,2
34,5,11.68333333,1,1,5,2,3,3,4,4,0,0,58,1,4,1,1,1,1,1,25,0,-1,0,3,0,0,0,0,0,1,38000,1,279000,2,1000,1000,1000,1000,1000,71,9,10,6,17,10,8,7,4,1,0,2,5,2,5,0,24000,-1,1000,-1,-1,-1,15,-1,15,30,30,-1,40,-1,-1,-1,150,-1,150,340,340,-1,120,-1,-1,-1,0,-1,10,1,1,1,1,1350,1,2,1,2,2
35,5,148.65,1,7,3,1,2,2,1,0,1,0,48,1,6,1,1,1,1,0,-1,0,-1,0,0,0,0,1,1,0,1,66000,3,135000,4,2800,3000,1500,4000,5000,315,32,25,10,20,1440,23,17,4,4,0,2,5,2,5,0,24000,-1,1000,-1,-1,-1,15,-1,15,30,30,-1,40,-1,-1,-1,150,-1,150,340,340,-1,120,-1,-1,-1,0,-1,10,1,1,1,1,1350,1,2,1,2,2
36,5,15.51666667,2,7,2,1,1,2,2,0,0,0,56,1,7,1,1,1,1,1,20,0,-1,0,1,0,0,0,0,0,1,45000,4,150000,5,0,0,0,0,2000,67,10,19,11,13,10,14,8,4,5,0,2,5,2,5,0,24000,-1,1000,-1,-1,-1,15,-1,15,30,30,-1,40,-1,-1,-1,150,-1,150,340,340,-1,120,-1,-1,-1,0,-1,10,1,1,1,1,1350,1,2,1,2,2
37,5,15.34999999,1,2,1,1,0,1,1,0,0,0,34,2,6,1,1,1,1,1,20,0,-1,0,1,0,0,0,0,0,1,64000,5,68000,5,1000,250,500,3000,5000,103,20,13,10,16,15,39,12,4,2,0,2,5,2,5,0,24000,-1,1000,-1,-1,-1,15,-1,15,30,30,-1,40,-1,-1,-1,150,-1,150,340,340,-1,120,-1,-1,-1,0,-1,10,1,1,1,1,1350,1,2,1,2,2
38,5,11.06666667,4,1,2,1,2,1,1,0,1,0,52,2,6,1,1,1,1,1,25,0,-1,0,1,0,0,0,0,0,1,51000,3,75000,4,1500,3000,3000,5000,6000,55,32,22,16,54,8,20,11,4,4,0,2,5,2,5,0,24000,-1,1000,-1,-1,-1,15,-1,15,30,30,-1,40,-1,-1,-1,150,-1,150,340,340,-1,120,-1,-1,-1,0,-1,10,1,1,1,1,1350,1,2,1,2,2
39,5,19.51666667,5,4,4,1,1,2,1,0,1,0,46,2,7,1,1,1,6,0,-1,1,10,4,0,1,0,0,0,0,1,35000,4,85000,3,1000,2000,3000,4000,5000,171,61,86,26,22,14,18,10,4,2,0,2,5,2,5,0,24000,-1,1000,-1,-1,-1,15,-1,15,30,30,-1,40,-1,-1,-1,150,-1,150,340,340,-1,120,-1,-1,-1,0,-1,10,1,1,1,1,1350,1,2,1,2,2
40,5,12.78333333,1,5,4,1,2,2,1,1,1,0,34,1,3,1,1,1,1,1,8,0,-1,0,3,0,0,0,0,0,1,35000,2,89000,2,0,0,0,0,0,74,13,12,17,9,28,66,19,4,2,0,2,5,2,5,0,24000,-1,1000,-1,-1,-1,15,-1,15,30,30,-1,40,-1,-1,-1,150,-1,150,340,340,-1,120,-1,-1,-1,0,-1,10,1,1,1,1,1350,1,2,1,2,2
41,5,13.46666666,1,2,1,1,0,1,1,0,0,0,29,2,7,1,1,1,1,1,30,0,-1,0,3,0,1,1,1,1,1,49000,5,240000,5,100,100,100,100,100,22,9,15,7,7,7,8,12,4,5,0,2,5,2,5,0,24000,-1,1000,-1,-1,-1,15,-1,15,30,30,-1,40,-1,-1,-1,150,-1,150,340,340,-1,120,-1,-1,-1,0,-1,10,1,1,1,1,1350,1,2,1,2,2
42,5,14.95,1,1,3,2,1,2,2,0,0,0,34,2,5,1,1,1,1,1,5,0,-1,0,1,0,0,1,0,0,1,55000,3,134000,1,2000,2500,0,0,0,67,43,29,26,22,12,13,11,4,4,0,2,5,2,5,0,24000,-1,1000,-1,-1,-1,15,-1,15,30,30,-1,40,-1,-1,-1,150,-1,150,340,340,-1,120,-1,-1,-1,0,-1,10,1,1,1,1,1350,1,2,1,2,2
43,5,14.04999999,1,2,3,1,1,1,2,0,0,0,40,1,4,1,1,1,1,1,20,0,-1,0,1,0,0,0,0,0,1,15000,4,49000,4,1000,1500,1500,1000,1000,56,19,22,23,13,14,12,12,4,4,0,2,5,2,5,0,24000,-1,1000,-1,-1,-1,15,-1,15,30,30,-1,40,-1,-1,-1,150,-1,150,340,340,-1,120,-1,-1,-1,0,-1,10,1,1,1,1,1350,1,2,1,2,2
44,5,12.41666667,1,1,2,2,0,2,1,0,0,0,56,2,2,1,1,1,1,1,10,0,-1,0,3,0,0,0,0,0,1,19000,1,50000,3,0,0,0,0,0,64,21,24,25,13,22,16,18,4,4,0,2,5,2,5,0,24000,-1,1000,-1,-1,-1,15,-1,15,30,30,-1,40,-1,-1,-1,150,-1,150,340,340,-1,120,-1,-1,-1,0,-1,10,1,1,1,1,1350,1,2,1,2,2
45,5,17.51666666,1,1,1,1,1,1,1,0,0,0,50,1,2,1,1,1,1,1,15,0,-1,0,1,0,0,0,0,0,1,24000,1,25000,2,100,100,100,200,250,50,34,9,14,16,8,21,8,4,2,0,2,5,2,5,0,24000,-1,1000,-1,-1,-1,15,-1,15,30,30,-1,40,-1,-1,-1,150,-1,150,340,340,-1,120,-1,-1,-1,0,-1,10,1,1,1,1,1350,1,2,1,2,2
46,5,9.250000004,1,5,1,1,1,1,1,0,0,0,28,2,6,1,1,3,1,1,25.7,0,-1,0,3,0,0,0,0,0,1,23000,4,57000,4,500,1500,1000,2000,0,21,17,16,13,24,29,11,11,4,4,0,2,5,2,5,0,24000,-1,1000,-1,-1,-1,15,-1,15,30,30,-1,40,-1,-1,-1,150,-1,150,340,340,-1,120,-1,-1,-1,0,-1,10,1,1,1,1,1350,1,2,1,2,2
47,5,12.71666667,1,5,4,1,1,1,1,0,3,0,46,1,7,1,1,1,1,0,-1,0,-1,0,0,0,0,0,0,0,1,30000,4,132000,2,0,0,0,0,0,61,44,28,50,18,21,36,23,4,5,0,2,5,2,5,0,24000,-1,1000,-1,-1,-1,15,-1,15,30,30,-1,40,-1,-1,-1,150,-1,150,340,340,-1,120,-1,-1,-1,0,-1,10,1,1,1,1,1350,1,2,1,2,2
48,5,6.616666663,1,4,3,1,0,2,1,1,1,0,40,2,6,1,1,1,2,1,0.2,0,-1,0,7,0,0,0,0,0,1,41000,3,109000,2,0,1000,0,0,0,25,12,9,7,20,8,8,6,4,4,0,2,5,2,5,0,24000,-1,1000,-1,-1,-1,15,-1,15,30,30,-1,40,-1,-1,-1,150,-1,150,340,340,-1,120,-1,-1,-1,0,-1,10,1,1,1,1,1350,1,2,1,2,2
49,5,9.300000005,1,1,3,2,1,2,2,0,1,0,40,1,7,1,1,1,1,1,20,0,-1,0,1,0,0,0,0,0,1,58000,4,336000,3,1000,1500,1500,1000,1000,121,8,10,53,8,9,17,8,4,3,0,2,5,2,5,0,24000,-1,1000,-1,-1,-1,15,-1,15,30,30,-1,40,-1,-1,-1,150,-1,150,340,340,-1,120,-1,-1,-1,0,-1,10,1,1,1,1,1350,1,2,1,2,2
50,5,12,1,4,5,1,3,2,1,2,3,0,50,1,7,1,1,1,2,1,20,0,-1,0,1,0,0,1,1,0,1,5000,3,61000,5,1000,1000,1000,2000,3000,37,28,19,36,11,21,11,16,4,5,0,2,5,2,5,0,24000,-1,1000,-1,-1,-1,15,-1,15,30,30,-1,40,-1,-1,-1,150,-1,150,340,340,-1,120,-1,-1,-1,0,-1,10,1,1,1,1,1350,1,2,1,2,2
51,5,29.13333333,2,1,4,1,2,2,2,1,2,0,50,2,5,1,1,1,1,1,45,0,-1,0,3,0,0,1,0,0,1,32000,2,75000,3,100,100,2.99,100,100,35,72,40,492,10,26,17,76,4,4,0,2,5,2,5,0,24000,-1,1000,-1,-1,-1,15,-1,15,30,30,-1,40,-1,-1,-1,150,-1,150,340,340,-1,120,-1,-1,-1,0,-1,10,1,1,1,1,1350,1,2,1,2,2
52,5,15.3,1,2,3,1,2,1,1,0,0,0,23,2,5,0,1,1,4,0,-1,0,-1,0,0,0,0,1,0,0,1,35000,3,31000,3,500,1000,1000,1000,2000,21,41,15,13,16,27,22,13,4,4,0,2,5,2,5,0,24000,-1,1000,-1,-1,-1,15,-1,15,30,30,-1,40,-1,-1,-1,150,-1,150,340,340,-1,120,-1,-1,-1,0,-1,10,1,1,1,1,1350,1,2,1,2,2
53,5,12.3,1,1,5,2,3,4,4,1,1,0,26,2,6,1,1,3,1,1,4,0,-1,0,3,0,0,0,1,1,1,13000,3,116000,3,1000,1500,2000,2400,4000,43,29,18,23,14,20,9,16,4,2,0,2,5,2,5,0,24000,-1,1000,-1,-1,-1,15,-1,15,30,30,-1,40,-1,-1,-1,150,-1,150,340,340,-1,120,-1,-1,-1,0,-1,10,1,1,1,1,1350,1,2,1,2,2
54,5,9.766666676,4,1,3,2,0,2,1,0,0,1,32,2,6,1,1,2,1,1,20,0,-1,0,1,0,0,0,0,0,1,16000,2,98000,2,0,0,0,0,0,54,26,6,10,6,7,5,6,4,2,0,2,5,2,5,0,24000,-1,1000,-1,-1,-1,15,-1,15,30,30,-1,40,-1,-1,-1,150,-1,150,340,340,-1,120,-1,-1,-1,0,-1,10,1,1,1,1,1350,1,2,1,2,2
55,5,11.11666667,1,1,2,1,1,2,0,1,0,0,63,2,7,1,1,2,2,0,-1,0,-1,0,0,0,0,0,0,0,1,25000,2,150000,3,500,500,750,0,0,31,23,27,37,34,44,26,16,4,3,0,2,5,2,5,0,24000,-1,1000,-1,-1,-1,15,-1,15,30,30,-1,40,-1,-1,-1,150,-1,150,340,340,-1,120,-1,-1,-1,0,-1,10,1,1,1,1,1350,1,2,1,2,2
56,5,13.45,1,6,1,1,0,0,0,1,0,0,63,2,4,1,0,0,2,1,100,0,-1,0,8,0,0,0,0,0,0,20000,5,15000,4,1300,5000,6000,16000,16000,35,27,11,16,12,11,11,10,4,4,0,2,5,2,5,0,24000,-1,1000,-1,-1,-1,15,-1,15,30,30,-1,40,-1,-1,-1,150,-1,150,340,340,-1,120,-1,-1,-1,0,-1,10,1,1,1,1,1350,1,2,1,2,2
