CS,ALT,ID,PURPOSE,AV,TT,COST,SM_TT,SM_CO,CAR_TT,CAR_CO,CHOICE_OLD,CHOICE
4554,3,506,1,1,220,115,162,281,220,115,3,1
4555,1,507,1,1,147,111,115,121,90,48,3,0
4555,2,507,1,1,115,121,115,121,90,48,3,0
4555,3,507,1,1,90,48,115,121,90,48,3,1
4556,1,507,1,1,147,111,113,142,117,78,2,0
4556,2,507,1,1,113,142,113,142,117,78,2,1
4556,3,507,1,1,117,78,113,142,117,78,2,0
4557,1,507,1,1,147,100,111,130,117,60,2,0
4557,2,507,1,1,111,130,111,130,117,60,2,1
4557,3,507,1,1,117,60,111,130,117,60,2,0
4558,1,507,1,1,113,100,111,130,72,78,3,0
4558,2,507,1,1,111,130,111,130,72,78,3,0
4558,3,507,1,1,72,78,111,130,72,78,3,1
4559,1,507,1,1,124,111,111,130,117,48,3,0
4559,2,507,1,1,111,130,111,130,117,48,3,0
4559,3,507,1,1,117,48,111,130,117,48,3,1
4560,1,507,1,1,124,100,113,111,72,60,2,0
4560,2,507,1,1,113,111,113,111,72,60,2,1
4560,3,507,1,1,72,60,113,111,72,60,2,0
4561,1,507,1,1,124,133,111,142,72,48,3,0
4561,2,507,1,1,111,142,111,142,72,48,3,0
4561,3,507,1,1,72,48,111,142,72,48,3,1
4562,1,507,1,1,147,133,113,147,72,78,3,0
4562,2,507,1,1,113,147,113,147,72,78,3,0
4562,3,507,1,1,72,78,113,147,72,78,3,1
4563,1,507,1,1,124,111,113,142,90,60,3,0
4563,2,507,1,1,113,142,113,142,90,60,3,0
4563,3,507,1,1,90,60,113,142,90,60,3,1
4564,1,508,1,1,228,184,93,210,210,88,3,0
4564,2,508,1,1,93,210,93,210,210,88,3,0
4564,3,508,1,1,210,88,93,210,210,88,3,1
4565,1,508,1,1,228,184,85,254,273,143,2,0
4565,2,508,1,1,85,254,85,254,273,143,2,1
4565,3,508,1,1,273,143,85,254,273,143,2,0
4566,1,508,1,1,228,166,79,237,273,110,2,0
4566,2,508,1,1,79,237,79,237,273,110,2,1
4566,3,508,1,1,273,110,79,237,273,110,2,0
4567,1,508,1,1,176,166,79,237,168,143,3,0
4567,2,508,1,1,79,237,79,237,168,143,3,0
4567,3,508,1,1,168,143,79,237,168,143,3,1
4568,1,508,1,1,193,184,79,218,273,88,2,0
4568,2,508,1,1,79,218,79,218,273,88,2,1
4568,3,508,1,1,273,88,79,218,273,88,2,0
4569,1,508,1,1,193,166,85,189,168,110,3,0
4569,2,508,1,1,85,189,85,189,168,110,3,0
4569,3,508,1,1,168,110,85,189,168,110,3,1
4570,1,508,1,1,193,221,79,237,168,88,3,0
4570,2,508,1,1,79,237,79,237,168,88,3,0
4570,3,508,1,1,168,88,79,237,168,88,3,1
4571,1,508,1,1,228,221,85,254,168,143,3,0
4571,2,508,1,1,85,254,85,254,168,143,3,0
4571,3,508,1,1,168,143,85,254,168,143,3,1
4572,1,508,1,1,193,184,85,254,210,110,2,0
4572,2,508,1,1,85,254,85,254,210,110,2,1
4572,3,508,1,1,210,110,85,254,210,110,2,0
4573,1,509,1,1,193,176,64,194,170,88,3,0
4573,2,509,1,1,64,194,64,194,170,88,3,0
4573,3,509,1,1,170,88,64,194,170,88,3,1
4574,1,509,1,1,193,176,56,245,221,143,2,0
4574,2,509,1,1,56,245,56,245,221,143,2,1
4574,3,509,1,1,221,143,56,245,221,143,2,0
4575,1,509,1,1,193,158,50,225,221,110,2,0
4575,2,509,1,1,50,225,50,225,221,110,2,1
4575,3,509,1,1,221,110,50,225,221,110,2,0
4576,1,509,1,1,150,158,50,225,136,143,2,0
4576,2,509,1,1,50,225,50,225,136,143,2,1
4576,3,509,1,1,136,143,50,225,136,143,2,0
4577,1,509,1,1,164,176,50,210,221,88,2,0
4577,2,509,1,1,50,210,50,210,221,88,2,1
4577,3,509,1,1,221,88,50,210,221,88,2,0
4578,1,509,1,1,164,158,56,181,136,110,2,0
4578,2,509,1,1,56,181,56,181,136,110,2,1
4578,3,509,1,1,136,110,56,181,136,110,2,0
4579,1,509,1,1,164,211,50,225,136,88,3,0
4579,2,509,1,1,50,225,50,225,136,88,3,0
4579,3,509,1,1,136,88,50,225,136,88,3,1
4580,1,509,1,1,193,211,56,237,136,143,3,0
4580,2,509,1,1,56,237,56,237,136,143,3,0
4580,3,509,1,1,136,143,56,237,136,143,3,1
4581,1,509,1,1,164,176,56,245,170,110,2,0
4581,2,509,1,1,56,245,56,245,170,110,2,1
4581,3,509,1,1,170,110,56,245,170,110,2,0
4582,1,510,1,1,174,23,66,25,221,95,2,0
4582,2,510,1,1,66,25,66,25,221,95,2,1
4582,3,510,1,1,221,95,66,25,221,95,2,0
4583,1,510,1,1,158,23,60,23,221,123,2,0
4583,2,510,1,1,60,23,60,23,221,123,2,1
4583,3,510,1,1,221,123,60,23,221,123,2,0
4584,1,510,1,1,207,23,74,31,221,76,2,0
4584,2,510,1,1,74,31,74,31,221,76,2,1
4584,3,510,1,1,221,76,74,31,221,76,2,0
4585,1,510,1,1,158,19,66,31,136,76,2,0
4585,2,510,1,1,66,31,66,31,136,76,2,1
4585,3,510,1,1,136,76,66,31,136,76,2,0
4586,1,510,1,1,207,17,66,23,170,123,2,0
4586,2,510,1,1,66,23,66,23,170,123,2,1
4586,3,510,1,1,170,123,66,23,170,123,2,0
4587,1,510,1,1,174,17,60,31,170,76,2,0
4587,2,510,1,1,60,31,60,31,170,76,2,1
4587,3,510,1,1,170,76,60,31,170,76,2,0
4588,1,510,1,1,158,23,74,31,136,95,2,0
4588,2,510,1,1,74,31,74,31,136,95,2,1
4588,3,510,1,1,136,95,74,31,136,95,2,0
4589,1,510,1,1,158,17,74,25,170,95,2,0
4589,2,510,1,1,74,25,74,25,170,95,2,1
4589,3,510,1,1,170,95,74,25,170,95,2,0
4590,1,510,1,1,207,19,60,25,136,95,2,0
4590,2,510,1,1,60,25,60,25,136,95,2,1
4590,3,510,1,1,136,95,60,25,136,95,2,0
4591,1,511,1,1,112,23,37,23,110,75,2,0
4591,2,511,1,1,37,23,37,23,110,75,2,1
4591,3,511,1,1,110,75,37,23,110,75,2,0
4592,1,511,1,1,86,17,40,23,143,60,2,0
4592,2,511,1,1,40,23,40,23,143,60,2,1
4592,3,511,1,1,143,60,40,23,143,60,2,0
4593,1,511,1,1,112,17,44,25,88,60,2,0
4593,2,511,1,1,44,25,44,25,88,60,2,1
4593,3,511,1,1,88,60,44,25,88,60,2,0
4594,1,511,1,1,95,17,44,25,143,97,2,0
4594,2,511,1,1,44,25,44,25,143,97,2,1
4594,3,511,1,1,143,97,44,25,143,97,2,0
4595,1,511,1,1,95,19,44,23,88,97,2,0
4595,2,511,1,1,44,23,44,23,88,97,2,1
4595,3,511,1,1,88,97,44,23,88,97,2,0
4596,1,511,1,1,86,19,44,23,143,75,2,0
4596,2,511,1,1,44,23,44,23,143,75,2,1
4596,3,511,1,1,143,75,44,23,143,75,2,0
4597,1,511,1,1,86,23,40,25,110,60,2,0
4597,2,511,1,1,40,25,40,25,110,60,2,1
4597,3,511,1,1,110,60,40,25,110,60,2,0
4598,1,511,1,1,86,19,37,25,110,97,2,0
4598,2,511,1,1,37,25,37,25,110,97,2,1
4598,3,511,1,1,110,97,37,25,110,97,2,0
4599,1,511,1,1,95,23,44,31,110,97,2,0
4599,2,511,1,1,44,31,44,31,110,97,2,1
4599,3,511,1,1,110,97,44,31,110,97,2,0
4600,1,512,2,1,266,77,99,91,299,140,2,0
4600,2,512,2,1,99,91,99,91,299,140,2,1
4600,3,512,2,1,299,140,99,91,299,140,2,0
4601,1,512,2,1,240,77,90,86,299,182,2,0
4601,2,512,2,1,90,86,90,86,299,182,2,1
4601,3,512,2,1,299,182,90,86,299,182,2,0
4602,1,512,2,1,317,77,111,108,299,112,2,0
4602,2,512,2,1,111,108,111,108,299,112,2,1
4602,3,512,2,1,299,112,111,108,299,112,2,0
4603,1,512,2,1,240,64,99,91,184,112,2,0
4603,2,512,2,1,99,91,99,91,184,112,2,1
4603,3,512,2,1,184,112,99,91,184,112,2,0
4604,1,512,2,1,317,58,99,70,230,182,2,0
4604,2,512,2,1,99,70,99,70,230,182,2,1
4604,3,512,2,1,230,182,99,70,230,182,2,0
4605,1,512,2,1,266,58,90,86,230,112,2,0
4605,2,512,2,1,90,86,90,86,230,112,2,1
4605,3,512,2,1,230,112,90,86,230,112,2,0
4606,1,512,2,1,240,77,111,108,184,140,2,0
4606,2,512,2,1,111,108,111,108,184,140,2,1
4606,3,512,2,1,184,140,111,108,184,140,2,0
4607,1,512,2,1,240,58,111,72,230,140,2,0
4607,2,512,2,1,111,72,111,72,230,140,2,1
4607,3,512,2,1,230,140,111,72,230,140,2,0
4608,1,512,2,1,317,64,90,78,184,140,2,0
4608,2,512,2,1,90,78,90,78,184,140,2,1
4608,3,512,2,1,184,140,90,78,184,140,2,0
4609,1,513,2,1,116,31,47,34,70,40,3,0
4609,2,513,2,1,47,34,47,34,70,40,3,0
4609,3,513,2,1,70,40,47,34,70,40,3,1
4610,1,513,2,1,116,31,43,42,91,65,2,0
4610,2,513,2,1,43,42,43,42,91,65,2,1
4610,3,513,2,1,91,65,43,42,91,65,2,0
4611,1,513,2,1,116,28,40,40,91,50,3,0
4611,2,513,2,1,40,40,40,40,91,50,3,0
4611,3,513,2,1,91,50,40,40,91,50,3,1
4612,1,513,2,1,89,28,40,40,56,65,3,0
4612,2,513,2,1,40,40,40,40,56,65,3,0
4612,3,513,2,1,56,65,40,40,56,65,3,1
4613,1,513,2,1,98,31,40,36,91,40,3,0
4613,2,513,2,1,40,36,40,36,91,40,3,0
4613,3,513,2,1,91,40,40,36,91,40,3,1
4614,1,513,2,1,98,28,43,32,56,50,1,1
4614,2,513,2,1,43,32,43,32,56,50,1,0
4614,3,513,2,1,56,50,43,32,56,50,1,0
4615,1,513,2,1,98,37,40,40,56,40,3,0
4615,2,513,2,1,40,40,40,40,56,40,3,0
4615,3,513,2,1,56,40,40,40,56,40,3,1
4616,1,513,2,1,116,37,43,42,56,65,2,0
4616,2,513,2,1,43,42,43,42,56,65,2,1
4616,3,513,2,1,56,65,43,42,56,65,2,0
4617,1,513,2,1,98,31,43,42,70,50,3,0
4617,2,513,2,1,43,42,43,42,70,50,3,0
4617,3,513,2,1,70,50,43,42,70,50,3,1
4618,1,514,2,1,209,59,154,62,182,95,3,0
4618,2,514,2,1,154,62,154,62,182,95,3,0
4618,3,514,2,1,182,95,154,62,182,95,3,1
4619,1,514,2,1,191,59,151,57,182,123,2,0
4619,2,514,2,1,151,57,151,57,182,123,2,1
4619,3,514,2,1,182,123,151,57,182,123,2,0
4620,1,514,2,1,246,59,158,64,182,76,3,0
4620,2,514,2,1,158,64,158,64,182,76,3,0
4620,3,514,2,1,182,76,158,64,182,76,3,1
4621,1,514,2,1,191,49,154,56,112,76,3,0
4621,2,514,2,1,154,56,154,56,112,76,3,0
4621,3,514,2,1,112,76,154,56,112,76,3,1
4622,1,514,2,1,246,44,154,48,140,123,2,0
4622,2,514,2,1,154,48,154,48,140,123,2,1
4622,3,514,2,1,140,123,154,48,140,123,2,0
4623,1,514,2,1,209,44,151,53,140,76,3,0
4623,2,514,2,1,151,53,151,53,140,76,3,0
4623,3,514,2,1,140,76,151,53,140,76,3,1
4624,1,514,2,1,191,59,158,64,112,95,3,0
4624,2,514,2,1,158,64,158,64,112,95,3,0
4624,3,514,2,1,112,95,158,64,112,95,3,1
4625,1,514,2,1,191,44,158,49,140,95,3,0
4625,2,514,2,1,158,49,158,49,140,95,3,0
4625,3,514,2,1,140,95,158,49,140,95,3,1
4626,1,514,2,1,246,49,151,53,112,95,3,0
4626,2,514,2,1,151,53,151,53,112,95,3,0
4626,3,514,2,1,112,95,151,53,112,95,3,1
4627,1,515,2,1,200,55,113,56,110,60,3,0
4627,2,515,2,1,113,56,113,56,110,60,3,0
4627,3,515,2,1,110,60,113,56,110,60,3,1
4628,1,515,2,1,152,41,116,46,143,48,2,0
4628,2,515,2,1,116,46,116,46,143,48,2,1
4628,3,515,2,1,143,48,116,46,143,48,2,0
4629,1,515,2,1,200,41,120,49,88,48,3,0
4629,2,515,2,1,120,49,120,49,88,48,3,0
4629,3,515,2,1,88,48,120,49,88,48,3,1
4630,1,515,2,1,168,41,120,49,143,78,2,0
4630,2,515,2,1,120,49,120,49,143,78,2,1
4630,3,515,2,1,143,78,120,49,143,78,2,0
4631,1,515,2,1,168,46,120,50,88,78,3,0
4631,2,515,2,1,120,50,120,50,88,78,3,0
4631,3,515,2,1,88,78,120,50,88,78,3,1
4632,1,515,2,1,152,46,120,50,143,60,1,1
4632,2,515,2,1,120,50,120,50,143,60,1,0
4632,3,515,2,1,143,60,120,50,143,60,1,0
4633,1,515,2,1,152,55,116,58,110,48,3,0
4633,2,515,2,1,116,58,116,58,110,48,3,0
4633,3,515,2,1,110,48,116,58,110,48,3,1
4634,1,515,2,1,152,46,113,52,110,78,2,0
4634,2,515,2,1,113,52,113,52,110,78,2,1
4634,3,515,2,1,110,78,113,52,110,78,2,0
4635,1,515,2,1,168,55,120,66,110,78,3,0
4635,2,515,2,1,120,66,120,66,110,78,3,0
4635,3,515,2,1,110,78,120,66,110,78,3,1
4636,1,516,2,1,149,40,73,43,90,48,2,0
4636,2,516,2,1,73,43,73,43,90,48,2,1
4636,3,516,2,1,90,48,73,43,90,48,2,0
4637,1,516,2,1,149,40,69,52,117,78,3,0
4637,2,516,2,1,69,52,69,52,117,78,3,0
4637,3,516,2,1,117,78,69,52,117,78,3,1
4638,1,516,2,1,149,36,66,49,117,60,1,1
4638,2,516,2,1,66,49,66,49,117,60,1,0
4638,3,516,2,1,117,60,66,49,117,60,1,0
4639,1,516,2,1,112,36,66,49,72,78,3,0
4639,2,516,2,1,66,49,66,49,72,78,3,0
4639,3,516,2,1,72,78,66,49,72,78,3,1
4640,1,516,2,1,124,40,66,46,117,48,2,0
4640,2,516,2,1,66,46,66,46,117,48,2,1
4640,3,516,2,1,117,48,66,46,117,48,2,0
4641,1,516,2,1,124,36,69,42,72,60,2,0
4641,2,516,2,1,69,42,69,42,72,60,2,1
4641,3,516,2,1,72,60,69,42,72,60,2,0
4642,1,516,2,1,124,48,66,49,72,48,3,0
4642,2,516,2,1,66,49,66,49,72,48,3,0
4642,3,516,2,1,72,48,66,49,72,48,3,1
4643,1,516,2,1,149,48,69,52,72,78,2,0
4643,2,516,2,1,69,52,69,52,72,78,2,1
4643,3,516,2,1,72,78,69,52,72,78,2,0
4644,1,516,2,1,124,40,69,52,90,60,2,0
4644,2,516,2,1,69,52,69,52,90,60,2,1
4644,3,516,2,1,90,60,69,52,90,60,2,0
4645,1,517,2,1,151,46,96,48,143,70,2,0
4645,2,517,2,1,96,48,96,48,143,70,2,1
4645,3,517,2,1,143,70,96,48,143,70,2,0
4646,1,517,2,1,138,46,93,46,143,91,2,0
4646,2,517,2,1,93,46,93,46,143,91,2,1
4646,3,517,2,1,143,91,93,46,143,91,2,0
4647,1,517,2,1,177,46,100,53,143,56,3,0
4647,2,517,2,1,100,53,100,53,143,56,3,0
4647,3,517,2,1,143,56,100,53,143,56,3,1
4648,1,517,2,1,138,38,96,48,88,56,3,0
4648,2,517,2,1,96,48,96,48,88,56,3,0
4648,3,517,2,1,88,56,96,48,88,56,3,1
4649,1,517,2,1,177,34,96,38,110,91,2,0
4649,2,517,2,1,96,38,96,38,110,91,2,1
4649,3,517,2,1,110,91,96,38,110,91,2,0
4650,1,517,2,1,151,34,93,45,110,56,3,0
4650,2,517,2,1,93,45,93,45,110,56,3,0
4650,3,517,2,1,110,56,93,45,110,56,3,1
4651,1,517,2,1,138,46,100,53,88,70,2,0
4651,2,517,2,1,100,53,100,53,88,70,2,1
4651,3,517,2,1,88,70,100,53,88,70,2,0
4652,1,517,2,1,138,34,100,40,110,70,2,0
4652,2,517,2,1,100,40,100,40,110,70,2,1
4652,3,517,2,1,110,70,100,40,110,70,2,0
4653,1,517,2,1,177,38,93,43,88,70,2,0
4653,2,517,2,1,93,43,93,43,88,70,2,1
4653,3,517,2,1,88,70,93,43,88,70,2,0
4654,1,518,2,1,224,67,74,72,170,100,2,0
4654,2,518,2,1,74,72,74,72,170,100,2,1
4654,3,518,2,1,170,100,74,72,170,100,2,0
4655,1,518,2,1,170,50,80,57,221,80,2,0
4655,2,518,2,1,80,57,80,57,221,80,2,1
4655,3,518,2,1,221,80,80,57,221,80,2,0
4656,1,518,2,1,224,50,88,62,136,80,2,0
4656,2,518,2,1,88,62,88,62,136,80,2,1
4656,3,518,2,1,136,80,88,62,136,80,2,0
4657,1,518,2,1,188,50,88,62,221,130,2,0
4657,2,518,2,1,88,62,88,62,221,130,2,1
4657,3,518,2,1,221,130,88,62,221,130,2,0
4658,1,518,2,1,188,56,88,62,136,130,2,0
4658,2,518,2,1,88,62,88,62,136,130,2,1
4658,3,518,2,1,136,130,88,62,136,130,2,0
4659,1,518,2,1,170,56,88,62,221,100,2,0
4659,2,518,2,1,88,62,88,62,221,100,2,1
4659,3,518,2,1,221,100,88,62,221,100,2,0
4660,1,518,2,1,170,67,80,74,170,80,3,0
4660,2,518,2,1,80,74,80,74,170,80,3,0
4660,3,518,2,1,170,80,80,74,170,80,3,1
4661,1,518,2,1,170,56,74,66,170,130,2,0
4661,2,518,2,1,74,66,74,66,170,130,2,1
4661,3,518,2,1,170,130,74,66,170,130,2,0
4662,1,518,2,1,188,67,88,86,170,130,2,0
4662,2,518,2,1,88,86,88,86,170,130,2,1
4662,3,518,2,1,170,130,88,86,170,130,2,0
4663,1,519,2,1,221,119,68,132,140,80,3,0
4663,2,519,2,1,68,132,68,132,140,80,3,0
4663,3,519,2,1,140,80,68,132,140,80,3,1
4664,1,519,2,1,170,89,74,106,182,64,3,0
4664,2,519,2,1,74,106,74,106,182,64,3,0
4664,3,519,2,1,182,64,74,106,182,64,3,1
4665,1,519,2,1,221,89,82,111,112,64,3,0
4665,2,519,2,1,82,111,82,111,112,64,3,0
4665,3,519,2,1,112,64,82,111,112,64,3,1
4666,1,519,2,1,187,89,82,111,182,104,2,0
4666,2,519,2,1,82,111,82,111,182,104,2,1
4666,3,519,2,1,182,104,82,111,182,104,2,0
4667,1,519,2,1,187,99,82,114,112,104,2,0
4667,2,519,2,1,82,114,82,114,112,104,2,1
4667,3,519,2,1,112,104,82,114,112,104,2,0
4668,1,519,2,1,170,99,82,114,182,80,2,0
4668,2,519,2,1,82,114,82,114,182,80,2,1
4668,3,519,2,1,182,80,82,114,182,80,2,0
4669,1,519,2,1,170,119,74,139,140,64,3,0
4669,2,519,2,1,74,139,74,139,140,64,3,0
4669,3,519,2,1,140,64,74,139,140,64,3,1
4670,1,519,2,1,170,99,68,123,140,104,2,0
4670,2,519,2,1,68,123,68,123,140,104,2,1
4670,3,519,2,1,140,104,68,123,140,104,2,0
4671,1,519,2,1,187,119,82,161,140,104,3,0
4671,2,519,2,1,82,161,82,161,140,104,3,0
4671,3,519,2,1,140,104,82,161,140,104,3,1
4672,1,520,2,1,256,127,138,132,170,115,3,0
4672,2,520,2,1,138,132,138,132,170,115,3,0
4672,3,520,2,1,170,115,138,132,170,115,3,1
4673,1,520,2,1,201,95,143,108,221,92,2,0
4673,2,520,2,1,143,108,143,108,221,92,2,1
4673,3,520,2,1,221,92,143,108,221,92,2,0
4674,1,520,2,1,256,95,149,111,136,92,3,0
4674,2,520,2,1,149,111,149,111,136,92,3,0
4674,3,520,2,1,136,92,149,111,136,92,3,1
4675,1,520,2,1,219,95,149,111,221,149,2,0
4675,2,520,2,1,149,111,149,111,221,149,2,1
4675,3,520,2,1,221,149,149,111,221,149,2,0
4676,1,520,2,1,219,106,149,116,136,149,3,0
4676,2,520,2,1,149,116,149,116,136,149,3,0
4676,3,520,2,1,136,149,149,116,136,149,3,1
4677,1,520,2,1,201,106,149,116,221,115,2,0
4677,2,520,2,1,149,116,149,116,221,115,2,1
4677,3,520,2,1,221,115,149,116,221,115,2,0
4678,1,520,2,1,201,127,143,139,170,92,3,0
4678,2,520,2,1,143,139,143,139,170,92,3,0
4678,3,520,2,1,170,92,143,139,170,92,3,1
4679,1,520,2,1,201,106,138,123,170,149,3,0
4679,2,520,2,1,138,123,138,123,170,149,3,0
4679,3,520,2,1,170,149,138,123,170,149,3,1
4680,1,520,2,1,219,127,149,156,170,149,3,0
4680,2,520,2,1,149,156,149,156,170,149,3,0
4680,3,520,2,1,170,149,149,156,170,149,3,1
4681,1,521,2,1,120,82,89,83,90,55,3,0
4681,2,521,2,1,89,83,89,83,90,55,3,0
4681,3,521,2,1,90,55,89,83,90,55,3,1
4682,1,521,2,1,93,61,91,65,117,44,2,0
4682,2,521,2,1,91,65,91,65,117,44,2,1
4682,3,521,2,1,117,44,91,65,117,44,2,0
4683,1,521,2,1,120,61,93,68,72,44,3,0
4683,2,521,2,1,93,68,93,68,72,44,3,0
4683,3,521,2,1,72,44,93,68,72,44,3,1
4684,1,521,2,1,102,61,93,68,117,71,2,0
4684,2,521,2,1,93,68,93,68,117,71,2,1
4684,3,521,2,1,117,71,93,68,117,71,2,0
4685,1,521,2,1,102,68,93,71,72,71,3,0
4685,2,521,2,1,93,71,93,71,72,71,3,0
4685,3,521,2,1,72,71,93,71,72,71,3,1
4686,1,521,2,1,93,68,93,71,117,55,2,0
4686,2,521,2,1,93,71,93,71,117,55,2,1
4686,3,521,2,1,117,55,93,71,117,55,2,0
4687,1,521,2,1,93,82,91,86,90,44,3,0
4687,2,521,2,1,91,86,91,86,90,44,3,0
4687,3,521,2,1,90,44,91,86,90,44,3,1
4688,1,521,2,1,93,68,89,76,90,71,3,0
4688,2,521,2,1,89,76,89,76,90,71,3,0
4688,3,521,2,1,90,71,89,76,90,71,3,1
4689,1,521,2,1,102,82,93,91,90,71,3,0
4689,2,521,2,1,93,91,93,91,90,71,3,0
4689,3,521,2,1,90,71,93,91,90,71,3,1
4690,1,522,2,1,125,96,49,106,156,80,2,0
4690,2,522,2,1,49,106,49,106,156,80,2,1
4690,3,522,2,1,156,80,49,106,156,80,2,0
4691,1,522,2,1,114,96,44,99,156,104,2,0
4691,2,522,2,1,44,99,44,99,156,104,2,1
4691,3,522,2,1,156,104,44,99,156,104,2,0
4692,1,522,2,1,146,96,55,123,156,64,3,0
4692,2,522,2,1,55,123,55,123,156,64,3,0
4692,3,522,2,1,156,64,55,123,156,64,3,1
4693,1,522,2,1,114,80,49,106,96,64,3,0
4693,2,522,2,1,49,106,49,106,96,64,3,0
4693,3,522,2,1,96,64,49,106,96,64,3,1
4694,1,522,2,1,146,72,49,83,120,104,2,0
4694,2,522,2,1,49,83,49,83,120,104,2,1
4694,3,522,2,1,120,104,49,83,120,104,2,0
4695,1,522,2,1,125,72,44,99,120,64,2,0
4695,2,522,2,1,44,99,44,99,120,64,2,1
4695,3,522,2,1,120,64,44,99,120,64,2,0
4696,1,522,2,1,114,96,55,123,96,80,3,0
4696,2,522,2,1,55,123,55,123,96,80,3,0
4696,3,522,2,1,96,80,55,123,96,80,3,1
4697,1,522,2,1,114,72,55,86,120,80,2,0
4697,2,522,2,1,55,86,55,86,120,80,2,1
4697,3,522,2,1,120,80,55,86,120,80,2,0
4698,1,522,2,1,146,80,44,91,96,80,2,0
4698,2,522,2,1,44,91,44,91,96,80,2,1
4698,3,522,2,1,96,80,44,91,96,80,2,0
4699,1,523,2,1,221,133,74,144,180,95,3,0
4699,2,523,2,1,74,144,74,144,180,95,3,0
4699,3,523,2,1,180,95,74,144,180,95,3,1
4700,1,523,2,1,168,100,80,116,234,76,2,0
4700,2,523,2,1,80,116,80,116,234,76,2,1
4700,3,523,2,1,234,76,80,116,234,76,2,0
4701,1,523,2,1,221,100,88,123,144,76,3,0
4701,2,523,2,1,88,123,88,123,144,76,3,0
4701,3,523,2,1,144,76,88,123,144,76,3,1
4702,1,523,2,1,186,100,88,123,234,123,2,0
4702,2,523,2,1,88,123,88,123,234,123,2,1
4702,3,523,2,1,234,123,88,123,234,123,2,0
4703,1,523,2,1,186,111,88,128,144,123,2,0
4703,2,523,2,1,88,128,88,128,144,123,2,1
4703,3,523,2,1,144,123,88,128,144,123,2,0
4704,1,523,2,1,168,111,88,128,234,95,2,0
4704,2,523,2,1,88,128,88,128,234,95,2,1
4704,3,523,2,1,234,95,88,128,234,95,2,0
4705,1,523,2,1,168,133,80,149,180,76,3,0
4705,2,523,2,1,80,149,80,149,180,76,3,0
4705,3,523,2,1,180,76,80,149,180,76,3,1
4706,1,523,2,1,168,111,74,132,180,123,2,0
4706,2,523,2,1,74,132,74,132,180,123,2,1
4706,3,523,2,1,180,123,74,132,180,123,2,0
4707,1,523,2,1,186,133,88,177,180,123,3,0
4707,2,523,2,1,88,177,88,177,180,123,3,0
4707,3,523,2,1,180,123,88,177,180,123,3,1
4708,1,524,2,1,130,80,67,90,100,48,3,0
4708,2,524,2,1,67,90,67,90,100,48,3,0
4708,3,524,2,1,100,48,67,90,100,48,3,1
4709,1,524,2,1,130,80,63,103,130,78,1,1
4709,2,524,2,1,63,103,63,103,130,78,1,0
4709,3,524,2,1,130,78,63,103,130,78,1,0
4710,1,524,2,1,130,72,60,98,130,60,1,1
4710,2,524,2,1,60,98,60,98,130,60,1,0
4710,3,524,2,1,130,60,60,98,130,60,1,0
4711,1,524,2,1,103,72,60,98,80,78,1,1
4711,2,524,2,1,60,98,60,98,80,78,1,0
4711,3,524,2,1,80,78,60,98,80,78,1,0
4712,1,524,2,1,112,80,60,91,130,48,3,0
4712,2,524,2,1,60,91,60,91,130,48,3,0
4712,3,524,2,1,130,48,60,91,130,48,3,1
4713,1,524,2,1,112,72,63,83,80,60,1,1
4713,2,524,2,1,63,83,63,83,80,60,1,0
4713,3,524,2,1,80,60,63,83,80,60,1,0
4714,1,524,2,1,112,96,60,98,80,48,3,0
4714,2,524,2,1,60,98,60,98,80,48,3,0
4714,3,524,2,1,80,48,60,98,80,48,3,1
4715,1,524,2,1,130,96,63,103,80,78,3,0
4715,2,524,2,1,63,103,63,103,80,78,3,0
4715,3,524,2,1,80,78,63,103,80,78,3,1
4716,1,524,2,1,112,80,63,103,100,60,3,0
4716,2,524,2,1,63,103,63,103,100,60,3,0
4716,3,524,2,1,100,60,63,103,100,60,3,1
4717,1,525,2,1,168,80,72,91,120,60,3,0
4717,2,525,2,1,72,91,72,91,120,60,3,0
4717,3,525,2,1,120,60,72,91,120,60,3,1
4718,1,525,2,1,168,80,66,108,156,97,1,1
4718,2,525,2,1,66,108,66,108,156,97,1,0
4718,3,525,2,1,156,97,66,108,156,97,1,0
4719,1,525,2,1,168,72,61,99,156,75,1,1
4719,2,525,2,1,61,99,61,99,156,75,1,0
4719,3,525,2,1,156,75,61,99,156,75,1,0
4720,1,525,2,1,129,72,61,99,96,97,1,1
4720,2,525,2,1,61,99,61,99,96,97,1,0
4720,3,525,2,1,96,97,61,99,96,97,1,0
4721,1,525,2,1,142,80,61,95,156,60,3,0
4721,2,525,2,1,61,95,61,95,156,60,3,0
4721,3,525,2,1,156,60,61,95,156,60,3,1
4722,1,525,2,1,142,72,66,86,96,75,1,1
4722,2,525,2,1,66,86,66,86,96,75,1,0
4722,3,525,2,1,96,75,66,86,96,75,1,0
4723,1,525,2,1,142,96,61,103,96,60,3,0
4723,2,525,2,1,61,103,61,103,96,60,3,0
4723,3,525,2,1,96,60,61,103,96,60,3,1
4724,1,525,2,1,168,96,66,108,96,97,3,0
4724,2,525,2,1,66,108,66,108,96,97,3,0
4724,3,525,2,1,96,97,66,108,96,97,3,1
4725,1,525,2,1,142,80,66,108,120,75,3,0
4725,2,525,2,1,66,108,66,108,120,75,3,0
4725,3,525,2,1,120,75,66,108,120,75,3,1
4726,1,526,2,1,375,156,140,172,290,172,3,0
4726,2,526,2,1,140,172,140,172,290,172,3,0
